event,date,person,quote,Positive?,Negative?,Team?,Individual?
2022 - NBA DRAFT,23-Jun,JOHNNY DAVIS,"My insides just lit up, you know. I was very excited for that moment. I had been waiting for a long time, and more importantly, I'm really happy that my parents and my family are here to celebrate it with me.",,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,"No, I don't. But you know, this is a one-off opportunity, the NBA Draft, so I had to put something together, a little shine on it.",,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,"Not really. You know, it was good fun with the boys backstage. Some great suits tonight. So it was good to see some people and how they want to dress.",,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,"I think Australian basketball has come a long way in the last few years. There's some great Australian players in the NBA. For me to represent the country of Australia means the world to me. Every opportunity I get to play for Australia, I want to take it. I love playing for it. I love the culture they've built there. And being able to hopefully play in the World Cup and the Olympics coming up, that would be a dream come true for me, just like tonight was getting drafted.",,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,"I think with me there's so many different roles that I can play on a team, that I contribute in so many different ways. Especially on the defensive end, that's where I like to bring it. I can defend multiple positions, guard the ball and even go down and guard the post sometimes. With the ball in my hands, I can play-make, play without the ball, be a cutter, rebound and stuff like that. I feel like my game is very versatile and I could fit into a lot of different lineups with the great players that we have on this team.",,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,"It's the NBA now, so everyone, really. It would be cool to play against my boy Josh Giddey. It would be cool to play against LeBron James and Russell Westbrook, who I idolized growing up.",,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,I'm just so happy to be a Pelican and I can't wait to get to work.,,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,"The G League was huge for me. Playing against the NBA style of play, playing against NBA-type players, I had to learn how to play faster, more physical. Know when I could get mine. We had a great team and we had really good veterans and a really good coaching staff. I learned a lot throughout my year, and I think I improved as the year went on. The G League was definitely a really good step for me and helped me get here, for sure.",,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,"First thing I'm going to buy, I'm going to need a car. So I'm going to have to get a nice car. I'm a big car guy, so that would be one thing. But I'm sure Mom and Dad will get some as well.",,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,"Yeah, I think that's huge. They made a really big step last year in making the playoffs, and did well in the playoffs, too.",,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,"So I think being able to join this team, I think I can help them go further in the playoffs. And for me, I'm a winner. I love to win games. I hate losing. So I'm going to do whatever the team needs to help them win. I think I can definitely step into some roles and contribute straightaway.",,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,"I worked out with the teams from like 5 to 11, so I was thinking somewhere in that range.",,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,"But I'm just so happy I've landed in New Orleans. They have a great coaching staff, great players. I loved it when I went there for the workout.",,,,
2022 - NBA DRAFT,23-Jun,DYSON DANIELS,"I didn't really have an idea. My agent kept everything quiet, so it was a surprise to me. I'm so happy to be here.",,,,
2022 - NBA DRAFT,23-Jun,MAX CHRISTIE,"It feels really, really good just to have my dream come true. I'm really living my dream, so it feels really, really good. That's the only thing I can sum up. I have a lot of emotions right now.",,,,
2022 - NBA DRAFT,23-Jun,MAX CHRISTIE,"It's amazing. It's surreal. LeBron James, Anthony Davis, Russell Westbrook, Carmelo Anthony -- the list goes on. A bunch of great names, a bunch of great players on the Lakers team. I think I can learn a lot and get a lot better in that organization.",,,,
2022 - NBA DRAFT,23-Jun,MAX CHRISTIE,"I think Carmelo Anthony is a pretty good example, someone I can pick his brain. He's one of the greatest scorers of all time. I know he's a great player historically and he's a great player now, so he's someone I'll be looking to, for sure.",,,,
2022 - NBA DRAFT,23-Jun,MAX CHRISTIE,"Yeah, definitely. I think I'm ready to contribute, for sure, right away. I'm just happy to be part of the organization and contribute any way I can.",,,,
2022 - NBA DRAFT,23-Jun,KENDALL BROWN,It feels great. It's just a relief to be able to be drafted to the NBA and just have the opportunity to show what I can do.,,,,
2022 - NBA DRAFT,23-Jun,KENDALL BROWN,"It's going to be great. Me and Bennedict, we were training out there together, as well. So it's going to be cool out there, and just can't wait to get started.",,,,
2022 - NBA DRAFT,23-Jun,KENDALL BROWN,I would just say my IQ and my athleticism.,,,,
2022 - NBA DRAFT,23-Jun,CHRISTIAN BRAUN,"Yeah, the run was great, obviously. All the guys, it was amazing to see Ochai go tonight.",,,,
2022 - NBA DRAFT,23-Jun,CHRISTIAN BRAUN,"Just lessons I would take, Coach told me before, if you're going to try, the process to go, go two feet in. That's something I would say I took from this process and the championship game. It was an amazing moment for us.",,,,
2022 - NBA DRAFT,23-Jun,MALAKI BRANHAM,"I'd probably say Dejounte Murray, just because he was kind of in the same range that I was, and also just hard worker and he's a great defensive player.",,,,
2022 - NBA DRAFT,23-Jun,MALAKI BRANHAM,"There's a lot of rookie duties, and if you don't do them, you might like pay consequences for them. So I'm going to do all my rookie duties.",,,,
2022 - NBA DRAFT,23-Jun,MALAKI BRANHAM,"Yeah, I feel like just me spacing the floor and me being able to knock down outside shots, I feel like I'm a good fit for that.",,,,
2022 - NBA DRAFT,23-Jun,MALAKI BRANHAM,I worked out with them.,,,,
2022 - NBA DRAFT,23-Jun,MALAKI BRANHAM,"It went good. We had a couple Lottery guys, first-round guys in there, and it went good.",,,,
2022 - NBA DRAFT,23-Jun,MALAKI BRANHAM,"Really, all of them. We're going to compete and that's going to be good. We're always going to compete.",,,,
2022 - NBA DRAFT,23-Jun,MALAKI BRANHAM,"Yeah, my work ethic started probably like sixth or seventh grade. That's when I really took it serious. It got me here. I'm just blessed.",,,,
2022 - NBA DRAFT,23-Jun,MALAKI BRANHAM,"On the basketball court, I'm just having fun. If you're not having fun, why are you doing it? So me having fun.",,,,
2022 - NBA DRAFT,23-Jun,MALAKI BRANHAM,"Also off the court, I'm a smiley, laughy kind of person once you get to know me. I'd say that's why I'm smiling a lot.",,,,
2022 - NBA DRAFT,23-Jun,MALAKI BRANHAM,"Yeah, so actually Blake Wesley was in my workout with the Spurs. So I've played against him. But also Jeremy Sochan. I feel like those two guys, I've built a relationship just throughout this pre-draft process. It's definitely going to be good. Our relationship is going to be a lot closer, for sure.",,,,
2022 - NBA DRAFT,23-Jun,MALAKI BRANHAM,"No, not really. Yeah, not really.",,,,
2022 - NBA DRAFT,23-Jun,MALAKI BRANHAM,"I am, actually. I love breakfast food, so I'm open to try some breakfast tacos.",,,,
2022 - NBA DRAFT,23-Jun,MARJON BEAUCHAMP,"I'm so excited. Playing against one of the greatest to play the game and a great team, to learn from them and to learn from Khris Middleton and all the vets they have, it's amazing. And I feel like God put me in this position to grow and to become one of them.",,,,
2022 - NBA DRAFT,23-Jun,MARJON BEAUCHAMP,"So that's my plan, just to learn and keep growing.",,,,
2022 - NBA DRAFT,23-Jun,MARJON BEAUCHAMP,"My first paycheck, it's always been a dream of mine to buy my mom a house. So I want to give my mom a house.",,,,
2022 - NBA DRAFT,23-Jun,MARJON BEAUCHAMP,"And who I look forward to playing against is LeBron, my favorite player. I can't wait to play against him.",,,,
2022 - NBA DRAFT,23-Jun,MARJON BEAUCHAMP,"Yeah, the NBA G League Ignite, I feel like I found myself. I found new ways in my game, not just on the court but just off the court. Building good habits and really, just like I said, finding a defensive motor and learning the defensive terminology. I would give that advice to any kid that wants to go be a pro. I feel like I'm a step ahead of people coming in.",,,,
2022 - NBA DRAFT,23-Jun,MARJON BEAUCHAMP,"Yeah, man, a lot was going through my head. I feel like I was going through all the phases I've been through. Going through my head, just everything I had to sacrifice to be here today.",,,,
2022 - NBA DRAFT,23-Jun,MARJON BEAUCHAMP,"And, man, I'm just blessed to be here. I'm just ready to grow and become a great basketball player and just keep working, because that's all I do. I work. I can't wait to get to this new city.",,,,
2022 - NBA DRAFT,23-Jun,PAOLO BANCHERO,"Man, I plan on bringing everything I have to Orlando. First off, just a winning mindset, a work-first mindset. Just ready to get in with the guys and get to work.",,,,
2022 - NBA DRAFT,23-Jun,PAOLO BANCHERO,This is one of the best moments of my life. I'm super excited. I couldn't be happier to be a member of the Orlando Magic.,,,,
2022 - NBA DRAFT,23-Jun,PAOLO BANCHERO,"No, this isn't even a dream. I feel like this is a fantasy. I dreamed of being in the NBA, but being the No. 1 overall pick, this is crazy.",,,,
2022 - NBA DRAFT,23-Jun,PAOLO BANCHERO,"I feel like I'll fit in great. The Magic, they have a lot of talent. They're very deep. They also have a lot of dynamic forwards like myself with Wendell, Franz Wagner. Adding myself, I feel like that's going to give teams a lot of problems.",,,,
2022 - NBA DRAFT,23-Jun,PAOLO BANCHERO,"Yeah, you know, it was a very emotional moment. I've never cried tears of joy in my life, and I was telling everyone I wasn't going to cry no matter what pick I was picked. It just hit me. I couldn't stop it.",,,,
2022 - NBA DRAFT,23-Jun,PAOLO BANCHERO,"But any advice I would give is just take it day by day. Don't look too far ahead, don't look too far in the future and focus on what's in front of you day in, day out. Just work hard and stack days together, and it's going to pay off.",,,,
2022 - NBA DRAFT,23-Jun,PAOLO BANCHERO,"Yeah, provided by Niemen's and Dolce.",,,,
2022 - NBA DRAFT,23-Jun,PAOLO BANCHERO,"I didn't find out, though, that I was actually getting picked until about 20 seconds before the commissioner got on the stage. I didn't even have time to really think about it or anything. It just kind of happened. I can't believe it, but I'm ready. I'm ready.",,,,
2022 - NBA DRAFT,23-Jun,PAOLO BANCHERO,"First thing I'm going to buy with my paycheck? Probably a car, nice car, or somewhere nice to stay.",,,,
2022 - NBA DRAFT,23-Jun,PAOLO BANCHERO,"Second question was who am I looking forward to playing against? Really anybody. I'm just looking forward to playing in the NBA. That's the best competition in the world. Every game is a challenge. I'm really looking forward to just competing night in, night out.",,,,
